queryNumber;rank;documentID;similarity
1;517;01003;-0.5584945681900245
1;518;00486;-0.5585528940320846
1;519;00970;-0.5587075576542523
1;520;00334;-0.5588063103271951
1;521;00754;-0.5588460679572612
1;522;00246;-0.5593438550861352
1;523;00933;-0.5593793735236509
1;524;00309;-0.5602978998825191
1;525;01100;-0.5608166403679749
1;526;00630;-0.5611383595124007
1;527;00814;-0.5611975460752345
1;528;01222;-0.5626780532758664
1;529;00289;-0.5628852033401275
1;530;00092;-0.5635334671755725
1;531;00890;-0.5635724364863999
1;532;00569;-0.5644327830961774
1;533;01183;-0.5649824611909241
1;534;00909;-0.5650125700844889
1;535;00106;-0.5654420505717107
1;536;01042;-0.5658193884204766
1;537;00841;-0.5664855637955384
1;538;00956;-0.5671806202687931
1;539;00906;-0.56865366890391
1;540;00960;-0.5707095198987655
1;541;00500;-0.5711658377956861
1;542;01157;-0.5719814079125674
1;543;00817;-0.5720732140967987
1;544;00952;-0.5732295319776997
1;545;00531;-0.5743515815710601
1;546;00103;-0.5748321425270694
1;547;00159;-0.5753737600430002
1;548;01134;-0.5764528825408303
1;549;00256;-0.5773447388442251
1;550;00354;-0.577604506321295
1;551;00471;-0.577718100608618
1;552;00810;-0.5780074107492198
1;553;00042;-0.5784781799683408
1;554;00076;-0.5792016103043225
1;555;00967;-0.5793109656080415
1;556;00826;-0.5808822593979284
1;557;00830;-0.581431128355194
1;558;01120;-0.5815918696445785
1;559;00762;-0.5820789481752837
1;560;00538;-0.5829669075617374
1;561;00125;-0.5834779379339475
1;562;00664;-0.583849584055391
1;563;00213;-0.5844735568938795
1;564;00618;-0.5848560349280384
1;565;00749;-0.5854598512548674
1;566;00669;-0.585512607063926
1;567;00062;-0.5855683530108656
1;568;00291;-0.5872519780659459
1;569;01160;-0.5877264141553542
1;570;00738;-0.5880627739468324
1;571;00383;-0.5884455987625243
1;572;00871;-0.588730231109944
1;573;00052;-0.5889403087808358
1;574;00911;-0.5893458037114253
1;575;00509;-0.5896951006404334
1;576;00475;-0.5899516332754997
1;577;01180;-0.5901834782951261
1;578;00984;-0.5903053845079822
1;579;01116;-0.5907384403008463
1;580;00458;-0.590752132648032
1;581;01096;-0.5911089677906933
1;582;00018;-0.5914359239114741
1;583;00253;-0.5914372534966725
1;584;00183;-0.5914977869833319
1;585;00214;-0.591878823499522
1;586;01193;-0.5935688082662627
1;587;00207;-0.5938498720120379
1;588;00339;-0.5939502191493925
1;589;01014;-0.5944146003007247
1;590;00417;-0.595796661959789
1;591;00910;-0.5965125077823844
1;592;00501;-0.5968270782374266
1;593;00011;-0.5972840795869171
1;594;00868;-0.5976707696088102
1;595;00379;-0.5977893116239893
1;596;00975;-0.5982905926156337
1;597;00585;-0.5987002363892515
1;598;01176;-0.5989372623261585
1;599;00677;-0.5991496082127108
1;600;00394;-0.5998004193597827
1;601;00160;-0.6001026064853099
1;602;01112;-0.6007102587755591
1;603;00211;-0.6008003463565549
1;604;00035;-0.6008258550377013
1;605;00239;-0.6014969224470256
1;606;00884;-0.6016265839497025
1;607;00228;-0.6017591274835877
1;608;00414;-0.6020433887436726
1;609;01168;-0.602156375656988
1;610;00031;-0.6023993646587661
1;611;00446;-0.6029777506442946
1;612;00235;-0.6030088770145798
1;613;00181;-0.6030342833155344
1;614;00919;-0.6030848158652196
1;615;00979;-0.6031097948241482
1;616;00824;-0.6036373802496695
1;617;00323;-0.6044558488347331
1;618;00849;-0.6045847918227647
1;619;01142;-0.6048050709071907
1;620;00441;-0.6065278794007438
1;621;01093;-0.6072971850082123
1;622;00517;-0.607846912052815
1;623;00621;-0.607887711631605
1;624;01237;-0.6082829938428824
1;625;00728;-0.6083386377843581
1;626;00725;-0.6083443670041749
1;627;01073;-0.608958647350205
1;628;00474;-0.6093138816733591
1;629;00157;-0.609407220497932
1;630;00608;-0.6094333360457984
1;631;00436;-0.6098143044876776
1;632;00981;-0.609924304213555
1;633;00709;-0.6107443634778345
1;634;01140;-0.6115526842621729
1;635;01213;-0.6125413971414989
1;636;00963;-0.6132639463034643
1;637;00504;-0.6133056840954874
1;638;00870;-0.6137655836952497
1;639;00099;-0.6144568272405553
1;640;00734;-0.6144871556390563
1;641;00310;-0.6149344459840476
1;642;01239;-0.6149666674126805
1;643;00186;-0.6152384549406306
1;644;00251;-0.6152531786647057
1;645;00574;-0.6158658967633237
1;646;00317;-0.616313590210915
1;647;00930;-0.6165175596657108
1;648;01124;-0.6170088942197941
1;649;00467;-0.6181098297548742
1;650;00300;-0.6182216120453344
1;651;00293;-0.6190553714542144
1;652;00428;-0.6191695278368924
1;653;00117;-0.6196251830048054
1;654;00683;-0.6198783893024691
1;655;01019;-0.6201697281783716
1;656;00765;-0.620440571806941
1;657;00582;-0.6207117804490712
1;658;00710;-0.6209356067872064
1;659;01153;-0.62128048667362
1;660;01155;-0.621353134467407
1;661;01001;-0.6228432663151907
1;662;00248;-0.6232380164331672
1;663;01099;-0.6243019911263359
1;664;00545;-0.6263578616154698
1;665;01202;-0.6265690372721493
1;666;00651;-0.6269377585683462
1;667;01103;-0.6288089031050774
1;668;00976;-0.628812217131616
1;669;00576;-0.629049866704032
1;670;00929;-0.6295472233510282
1;671;00404;-0.62977653529391
1;672;00878;-0.630429293983504
1;673;00264;-0.6311274991768544
1;674;00758;-0.631290788068412
1;675;00662;-0.6314835137982139
1;676;00301;-0.6340079464860905
1;677;00625;-0.6342349845850404
1;678;01021;-0.634828890505522
1;679;00713;-0.6356854297719321
1;680;00142;-0.6356929763169712
1;681;00573;-0.6368038540304403
1;682;00260;-0.6369520876051813
1;683;00565;-0.6376199383697112
1;684;00627;-0.6382536470286438
1;685;00557;-0.6384574809867107
1;686;00286;-0.6386264082957612
1;687;00346;-0.6400185201176096
1;688;00999;-0.6407348173870013
1;689;00541;-0.6407885686195621
1;690;01000;-0.6412661122451665
1;691;00742;-0.6413743588626021
1;692;00009;-0.6425501430448224
1;693;00959;-0.6427352996753808
1;694;00226;-0.6432434876035782
1;695;00112;-0.6434818977408994
1;696;00998;-0.6437753307549586
1;697;00021;-0.6443567137248192
1;698;00285;-0.6450944178557256
1;699;00201;-0.6460264840834907
1;700;00864;-0.647166723717826
1;701;00343;-0.648680390183903
1;702;00146;-0.6492180794786344
1;703;00358;-0.6495960147883282
1;704;00703;-0.6497852642334274
1;705;00599;-0.6502635548258673
1;706;00631;-0.6515546555826703
1;707;00448;-0.6523001015141698
1;708;00118;-0.6542493309980031
1;709;00357;-0.654610102440121
1;710;00232;-0.6548151840713633
1;711;00773;-0.6548317019786084
1;712;00443;-0.6548674083319457
1;713;01220;-0.6555816671509329
1;714;00307;-0.65634162194032
1;715;00698;-0.6567507428655697
1;716;00262;-0.6581206815612763
1;717;01029;-0.6582732668032419
1;718;00944;-0.6584731478236486
1;719;00276;-0.6592009817759406
1;720;00496;-0.6602387767475332
1;721;00279;-0.6607517931116129
1;722;00028;-0.6641151080874395
1;723;00148;-0.6642705864880063
1;724;01034;-0.6655576777604001
1;725;01044;-0.6662637352639693
1;726;00382;-0.6670142189652603
1;727;00203;-0.6679034578036023
1;728;00461;-0.6685688848199994
1;729;00626;-0.6688345422633355
1;730;00675;-0.6689211346393511
1;731;01227;-0.6692219637471648
1;732;00502;-0.6694346407997929
1;733;00083;-0.6696144433021887
1;734;00147;-0.6700312410143301
1;735;00721;-0.6701061571279577
1;736;01210;-0.6709344122496148
1;737;00478;-0.6720598594567231
1;738;00977;-0.6723886955263143
1;739;00430;-0.6727606690590977
1;740;01037;-0.6727685605870452
1;741;00481;-0.6731821853149076
1;742;00674;-0.6732932756235702
1;743;00491;-0.6745554286755494
1;744;00612;-0.6753369874918772
1;745;00459;-0.6754205307244273
1;746;00401;-0.6757417885508906
1;747;00034;-0.6758989165943927
1;748;00796;-0.6760137733796655
1;749;00495;-0.6767615189384113
1;750;00371;-0.676934269471146
1;751;01205;-0.6770689545189873
1;752;01212;-0.6777689191590232
1;753;00806;-0.6782535109938144
1;754;00615;-0.6788112966348897
1;755;00200;-0.678851076885127
1;756;01041;-0.6795051541518806
1;757;00121;-0.6800599197364469
1;758;00846;-0.6801953524309627
1;759;00395;-0.6802058321619568
1;760;00313;-0.6803176637753295
1;761;00189;-0.6806103161657675
1;762;00283;-0.6806650404323902
1;763;00921;-0.6812524640098047
1;764;00605;-0.6816178541038092
1;765;00164;-0.6821828357408702
1;766;00583;-0.6823464220320274
1;767;01055;-0.6838587790617265
1;768;00788;-0.6840153969687724
1;769;00137;-0.6840534865015593
1;770;00336;-0.6844477518311115
1;771;01175;-0.6846024829498937
1;772;01151;-0.6847287065748267
1;773;00327;-0.6848036197924939
1;774;00508;-0.684806387140653
1;775;00794;-0.6858288628378486
1;776;00594;-0.6858860335290848
1;777;00885;-0.687437546549527
1;778;00109;-0.6874417718669628
1;779;00722;-0.6878416617231851
1;780;00586;-0.6878995185167964
1;781;00015;-0.6879736600252907
1;782;00163;-0.6880010644021104
1;783;00887;-0.6880156060557583
1;784;01194;-0.6889011009033836
1;785;00795;-0.6893467504849056
1;786;01169;-0.6904298272001299
1;787;01143;-0.6905503424056781
1;788;00096;-0.6907745979299686
1;789;01038;-0.6918390690198865
1;790;00412;-0.6922485794080067
1;791;00197;-0.692596209817733
1;792;00577;-0.6941868580266929
1;793;00247;-0.694688458829583
1;794;00770;-0.695566217565184
1;795;00782;-0.6958223043799688
1;796;00361;-0.6961225432202308
1;797;00969;-0.6979984416794749
1;798;01062;-0.6990009168865572
1;799;00010;-0.6999027602929955
1;800;00176;-0.7004060685403505
1;801;00544;-0.7020387288552787
1;802;00237;-0.7032569445619764
1;803;00807;-0.7044050868420121
1;804;00410;-0.7045086477485313
1;805;00480;-0.7045926674901816
1;806;00699;-0.7056403887745476
1;807;01209;-0.7060481932193854
1;808;01191;-0.7066359547698249
1;809;00195;-0.7069800291911951
1;810;00616;-0.7071596437176936
1;811;01048;-0.7074686572922593
1;812;01053;-0.7075480963025934
1;813;00424;-0.7076034892672411
1;814;00144;-0.7076364127695867
1;815;00315;-0.7078242378155067
1;816;00511;-0.7087955451128847
1;817;00503;-0.7091274592909094
1;818;00294;-0.710349514382727
1;819;01139;-0.7118184865991872
1;820;00341;-0.7135117660391567
1;821;00505;-0.7140689290436878
1;822;01163;-0.7140770760495951
1;823;00451;-0.7145379036617171
1;824;00277;-0.714642332952238
1;825;00302;-0.7148857184319056
1;826;00667;-0.7150782472752061
