queryNumber;rank;documentID;similarity
1;214;00942;-0.35940973405248905
1;215;00002;-0.359428058229847
1;216;00918;-0.3615654768221412
1;217;00764;-0.36210804114023715
1;218;00030;-0.3631133559922219
1;219;00143;-0.36359776592970633
1;220;00851;-0.3644312457546496
1;221;01102;-0.3646707492819717
1;222;00187;-0.36468202061094473
1;223;00167;-0.3647962985840753
1;224;01046;-0.3656328593455621
1;225;00564;-0.3661464283397039
1;226;00114;-0.3674919062647177
1;227;00086;-0.3680017692621588
1;228;00743;-0.3680326353085734
1;229;00905;-0.3687916376732251
1;230;00384;-0.3699643743783975
1;231;00596;-0.37055593332413606
1;232;01138;-0.37158686317564077
1;233;00088;-0.37253588633652235
1;234;00578;-0.3728485486838197
1;235;00991;-0.3745729408451422
1;236;00427;-0.3766738709911673
1;237;00597;-0.376703564383933
1;238;00230;-0.37673935694591143
1;239;00739;-0.377799935283107
1;240;00931;-0.3778347117713055
1;241;00097;-0.37791861310886304
1;242;00050;-0.3781688961450702
1;243;00123;-0.378233789470329
1;244;00267;-0.3783425286850701
1;245;00601;-0.3796670636663837
1;246;00134;-0.37968227488815204
1;247;00900;-0.380078608460579
1;248;00708;-0.3802652370821598
1;249;00033;-0.3806430940599426
1;250;00023;-0.3828276132553435
1;251;00198;-0.38326419476055434
1;252;00252;-0.38336657880680797
1;253;00718;-0.38368764168662606
1;254;00736;-0.38394845948309453
1;255;00801;-0.38440319945158186
1;256;00783;-0.38662784972114106
1;257;01214;-0.3872881655541327
1;258;01056;-0.387459555015271
1;259;00717;-0.3885466292243941
1;260;00691;-0.38886501453911504
1;261;00173;-0.389003465997633
1;262;00375;-0.3903215428944824
1;263;00389;-0.3915225422570221
1;264;00363;-0.3915481629237283
1;265;01095;-0.3916058776189525
1;266;00059;-0.39205551504226344
1;267;00863;-0.3933616741760348
1;268;00533;-0.39431364809676533
1;269;00619;-0.39437059666925034
1;270;01122;-0.3944030614156547
1;271;01068;-0.39486029522175836
1;272;00054;-0.3955886393026533
1;273;01094;-0.395756756649462
1;274;00655;-0.39641157154593626
1;275;00681;-0.396440094563281
1;276;01035;-0.3965253765871247
1;277;00941;-0.39731435017527406
1;278;01059;-0.3984928077264086
1;279;00085;-0.39908639011869196
1;280;00476;-0.40126490611188737
1;281;00245;-0.4020626181737501
1;282;01133;-0.4024055779774704
1;283;00706;-0.4032432339650613
1;284;00013;-0.4034074566841948
1;285;00487;-0.4036288073712608
1;286;01113;-0.4036702036718246
1;287;00587;-0.4038912023697872
1;288;00259;-0.4058818401740002
1;289;00016;-0.4070856895720058
1;290;01137;-0.40721760059323425
1;291;00140;-0.40738134539728904
1;292;00269;-0.40810004219933327
1;293;00438;-0.4081723117145208
1;294;01141;-0.40872607256653753
1;295;00380;-0.40891151869556375
1;296;00990;-0.4093378332843533
1;297;00492;-0.409769328275141
1;298;01071;-0.4101769806629538
1;299;00506;-0.4109169459074406
1;300;00995;-0.4109395939729809
1;301;00867;-0.41142043548945467
1;302;01013;-0.41214280174611284
1;303;01039;-0.4125626021061142
1;304;01185;-0.4130026533125353
1;305;00108;-0.4131824329139999
1;306;00797;-0.4132377348025182
1;307;00953;-0.41351948091263285
1;308;00135;-0.4136316494450029
1;309;00972;-0.4142906816101339
1;310;00365;-0.41443909641561405
1;311;00572;-0.414461207397128
1;312;00678;-0.4155385265596885
1;313;00958;-0.4165523045182634
1;314;00530;-0.4173697951366661
1;315;00656;-0.41765032191247037
1;316;00815;-0.41823799596008443
1;317;00560;-0.4186345760744036
1;318;01010;-0.41929826620229527
1;319;00392;-0.4198005167439972
1;320;01031;-0.4201367870120135
1;321;00767;-0.4205218640404852
1;322;00809;-0.42055412262394454
1;323;00961;-0.4212190650008404
1;324;01047;-0.4222142247985117
1;325;00205;-0.4225407559635809
1;326;01233;-0.4227259893167009
1;327;01199;-0.42351425814948046
1;328;00161;-0.4246123104386142
1;329;00927;-0.4248074306890218
1;330;00520;-0.4250568521132404
1;331;00351;-0.4263030089637396
1;332;00600;-0.4268134067866971
1;333;00848;-0.4276531092380568
1;334;00053;-0.42773788529674106
1;335;00337;-0.4277530493767066
1;336;00044;-0.42826460384643084
1;337;00120;-0.42883086017848915
1;338;01119;-0.4290163315281897
1;339;01017;-0.42912120807989823
1;340;00303;-0.42991822028361737
1;341;00553;-0.4310600103239278
1;342;01196;-0.4312047135631311
1;343;01235;-0.43254289212277625
1;344;00061;-0.4332915983107291
1;345;00484;-0.4339106443917348
1;346;00393;-0.43395499129977133
1;347;00005;-0.434484452241104
1;348;00257;-0.43470519670272134
1;349;01207;-0.43630473594851293
1;350;00637;-0.43734739066739564
1;351;00295;-0.4375368905295754
1;352;00899;-0.4376812378409236
1;353;00994;-0.4379712959325112
1;354;01190;-0.4379717895824678
1;355;01182;-0.44007478824338503
1;356;00799;-0.44175298220155024
1;357;00924;-0.4424618583883812
1;358;00917;-0.4429357950503304
1;359;00640;-0.4447151643723462
1;360;00318;-0.44525464194315484
1;361;00690;-0.4458605769126434
1;362;00089;-0.44586370796032493
1;363;01127;-0.44636743196143563
1;364;00873;-0.4465275872923247
1;365;00973;-0.4478617728735189
1;366;00732;-0.4479864982279214
1;367;00136;-0.4486545006028753
1;368;00966;-0.4503119725180379
1;369;00312;-0.4509133281261395
1;370;00299;-0.45170876773300817
1;371;00206;-0.4520230502113925
1;372;00149;-0.45208732526117806
1;373;00094;-0.4525459484695376
1;374;00803;-0.4526545047765268
1;375;00946;-0.4552536451444674
1;376;00387;-0.45528436959928575
1;377;01228;-0.4556671793414323
1;378;00660;-0.45643100947446996
1;379;01054;-0.45654027397579977
1;380;00604;-0.457675974051557
1;381;00837;-0.4583361756237335
1;382;01201;-0.45834385126716937
1;383;00881;-0.4603639474721189
1;384;00829;-0.4604061132688058
1;385;00418;-0.46153500401312303
1;386;00391;-0.46226966502007594
1;387;00539;-0.462357223373535
1;388;00575;-0.46258042662887117
1;389;00952;-0.46318669448799127
1;390;00364;-0.46360327525536627
1;391;01232;-0.4650286464247412
1;392;00983;-0.46513592077314697
1;393;00049;-0.4655342365063162
1;394;00287;-0.4656108132676942
1;395;00472;-0.46584333858300714
1;396;01168;-0.46622437010366424
1;397;01131;-0.4676725201586443
1;398;00110;-0.4682602047838909
1;399;00898;-0.4683817316301968
1;400;00854;-0.46867338656575414
1;401;00730;-0.46890062715478503
1;402;00073;-0.46904024360277846
1;403;00607;-0.4691846959199463
1;404;00642;-0.4706292624297683
1;405;00876;-0.47074825968483613
1;406;00131;-0.4712570304707154
1;407;00381;-0.4712852008777082
1;408;00634;-0.471524039914873
1;409;00591;-0.47176623600090845
1;410;01088;-0.472329941135761
1;411;00629;-0.47270469262663817
1;412;00617;-0.47314461099800664
1;413;00227;-0.47318159182883335
1;414;00352;-0.4733750086281226
1;415;01060;-0.47423742295265453
1;416;00255;-0.47581063720232936
1;417;00726;-0.47594313169728636
1;418;01145;-0.4762426037750967
1;419;00324;-0.47680897823990365
1;420;01092;-0.47695655394543046
1;421;00869;-0.47764458617704986
1;422;00037;-0.4777329776514007
1;423;00613;-0.4780540614939083
1;424;00519;-0.47905241837360824
1;425;00832;-0.47909851002674864
1;426;00170;-0.4803139086088093
1;427;00422;-0.4812145879768001
1;428;00970;-0.48144349092649
1;429;00425;-0.4816215451043728
1;430;00340;-0.4817357352686827
1;431;00058;-0.48236021350225566
1;432;00750;-0.48328787153458524
1;433;00507;-0.4838460157539844
1;434;00862;-0.4839378337825039
1;435;00212;-0.4851431558218041
1;436;01050;-0.48525858633496666
1;437;00289;-0.48546696298504094
1;438;00101;-0.4859709236775559
1;439;00157;-0.4862047385072804
1;440;00682;-0.4868963035826921
1;441;01012;-0.4876258541014863
1;442;00947;-0.4877385973102905
1;443;00265;-0.4897817524569942
1;444;00273;-0.4904635130580886
1;445;00540;-0.4924857875534247
1;446;00159;-0.4925750954356548
1;447;00196;-0.49291173160799806
1;448;00221;-0.4930827286710259
1;449;00602;-0.49335370580558696
1;450;00859;-0.49350328659547343
1;451;00008;-0.49430453803723623
1;452;01149;-0.4943988108575378
1;453;00589;-0.4945300083089227
1;454;00845;-0.49505897220115136
1;455;00982;-0.49517021571680064
1;456;00518;-0.49524226030360946
1;457;01110;-0.49566998308675214
1;458;01198;-0.4959617572426953
1;459;01115;-0.49627938232858254
1;460;00242;-0.49637350989850626
1;461;00800;-0.49730328996344547
1;462;00702;-0.49735512831473006
1;463;00423;-0.49843195144877867
1;464;00156;-0.4986646739968193
1;465;00937;-0.4988453954991313
1;466;00428;-0.49925986157047475
1;467;00890;-0.4997661742054267
1;468;00562;-0.4999359581929985
1;469;00790;-0.5008737003622373
1;470;00556;-0.5010637226121524
1;471;00122;-0.5025342882351427
1;472;00497;-0.5026477861257375
1;473;00980;-0.5032763084354982
1;474;00628;-0.5034242033602631
1;475;00659;-0.5036657442889182
1;476;00169;-0.503791340529304
1;477;00635;-0.5047542616747639
1;478;00244;-0.5049539463184094
1;479;00466;-0.5054717921242969
1;480;01180;-0.5058813543243523
1;481;01065;-0.5060253795046981
1;482;00457;-0.5060925059266358
1;483;00996;-0.50744697175577
1;484;00310;-0.5085434947828521
1;485;00194;-0.5085481286685316
1;486;00444;-0.5085527662268207
1;487;00707;-0.5086264172898144
1;488;00896;-0.5086692752768024
1;489;01075;-0.5093049518633811
1;490;00817;-0.5093686484520644
1;491;00193;-0.5102479563706934
1;492;01082;-0.5109274144168331
1;493;00022;-0.51234914528376
1;494;01184;-0.5127634639022078
1;495;00814;-0.5134044338511612
1;496;00957;-0.5134617896691582
1;497;00039;-0.51395864616356
1;498;01224;-0.5148265758334613
1;499;00509;-0.5150241275660208
1;500;00309;-0.5157723573338907
1;501;00178;-0.5161998472913084
1;502;00825;-0.5162871226260786
1;503;00229;-0.5167761865956448
1;504;00433;-0.5172320211276837
1;505;01112;-0.5181420467107561
1;506;00993;-0.5182505352912826
1;507;00062;-0.5187300454681205
1;508;00704;-0.518743274893921
1;509;00774;-0.5189450504658588
1;510;00467;-0.5191979521555397
1;511;01076;-0.5201326400306827
1;512;01100;-0.5203107481037398
1;513;00106;-0.5207143009508619
1;514;00754;-0.5215907142088289
1;515;00308;-0.5220114833286142
1;516;01226;-0.5228090479395756
1;517;00648;-0.5228563419492063
1;518;01125;-0.5240999557228668
1;519;00042;-0.5243583806680824
1;520;00475;-0.5246670402913116
1;521;00820;-0.5247940648166308
1;522;00211;-0.5249113115577877
1;523;00542;-0.5258219908937409
1;524;00992;-0.5268196899046148
1;525;00684;-0.5279572413160496
1;526;00272;-0.5284528608722705
1;527;01148;-0.5285343305264489
1;528;00826;-0.5287239932902946
1;529;00160;-0.5288527406039681
1;530;00755;-0.5293654257422366
1;531;00334;-0.529885656847269
1;532;00339;-0.5302702104960691
1;533;00394;-0.5312312498113716
1;534;00383;-0.5323920529495697
1;535;00630;-0.532608453678831
1;536;00246;-0.533885039070448
1;537;00714;-0.5341261833836705
1;538;00092;-0.5341407461053237
1;539;01157;-0.534953343784961
1;540;00076;-0.5351504031630359
1;541;00841;-0.5360953058450739
1;542;00538;-0.5361783179432772
1;543;00933;-0.5367156150257544
1;544;00214;-0.5378486343010201
1;545;00500;-0.5397538339474935
1;546;00582;-0.5397558043053562
1;547;01003;-0.5401911996865142
1;548;00960;-0.5403360246148379
1;549;00225;-0.5409426028455868
1;550;01134;-0.541821032409524
1;551;00651;-0.5422132602337967
1;552;01042;-0.5423678931697605
1;553;00967;-0.5424806904142147
1;554;00830;-0.5425541094816375
1;555;00474;-0.5429059961529266
1;556;01222;-0.543501441018167
1;557;00762;-0.5436488508084881
1;558;00183;-0.5438555303862251
1;559;01160;-0.5441437381616755
1;560;00035;-0.5446398448706322
1;561;00871;-0.5456814518459433
1;562;01176;-0.545748259298937
1;563;00909;-0.5470097767351302
1;564;00911;-0.5471375981626261
1;565;00677;-0.5471475394664574
1;566;00906;-0.5476051279404387
1;567;00471;-0.5480873242449202
1;568;00758;-0.548641989257517
1;569;00824;-0.5489151432603605
1;570;00213;-0.5504269262132953
1;571;00999;-0.5518631506453417
1;572;00028;-0.5519927414464898
1;573;00239;-0.5524174028502788
1;574;00181;-0.5524424846588684
1;575;00910;-0.5531672802753999
1;576;00256;-0.5542739866087768
1;577;00291;-0.5543015633421543
1;578;00207;-0.5543534299154528
1;579;00669;-0.5546948156222788
1;580;00103;-0.5547801782442905
1;581;00235;-0.5553574341866405
1;582;00738;-0.5555397132292591
1;583;00618;-0.5555611911770009
1;584;00458;-0.5560344516363531
1;585;01124;-0.5569506693336795
1;586;00621;-0.5571014238528641
1;587;00125;-0.5571216526424317
1;588;00728;-0.5571308310442447
1;589;00300;-0.5574337135946648
1;590;00099;-0.5576149621866033
1;591;00574;-0.5577530588409495
1;592;00547;-0.5585445312874346
1;593;01116;-0.5592747621187705
1;594;00262;-0.5596255775025601
1;595;01213;-0.5602013997630361
1;596;00569;-0.5603583575718034
1;597;00849;-0.5608441063435119
1;598;00379;-0.5610696378040594
1;599;00868;-0.5612303948001318
1;600;00919;-0.5620109097756499
1;601;00446;-0.5620676034258596
1;602;00264;-0.5622797169151951
1;603;00142;-0.5633126464607061
1;604;01093;-0.5638536199628147
1;605;00450;-0.5640529096123065
1;606;01014;-0.564305046983227
1;607;00975;-0.5649502623094401
1;608;00253;-0.565048049169139
1;609;00870;-0.5650496571384035
1;610;00486;-0.5657821741692375
1;611;01193;-0.5660686258853262
1;612;00810;-0.5661266133657131
1;613;01096;-0.5666053872148719
1;614;01183;-0.5668577085081453
1;615;00504;-0.5671558499988557
1;616;00734;-0.5673454297055516
1;617;00406;-0.5678647621732136
1;618;00930;-0.5681535811680366
1;619;00330;-0.5685235514338903
1;620;00984;-0.5685859884060525
1;621;00186;-0.5694041248857334
1;622;01237;-0.5695326908952137
1;623;00293;-0.5700355130739674
1;624;00448;-0.5704644843830979
1;625;01142;-0.5704849476380464
1;626;00354;-0.5709981349541582
1;627;00285;-0.5710365801539655
1;628;00725;-0.5716012562376003
1;629;00664;-0.5723454477974257
1;630;01073;-0.5723558065991344
1;631;00441;-0.5733626041659207
1;632;00286;-0.5766821687354732
1;633;01019;-0.5767109789804892
1;634;01140;-0.5768015156043075
1;635;01099;-0.5769918948086201
1;636;00585;-0.5771903025521002
1;637;00878;-0.5776656725948208
1;638;00884;-0.5779509952806456
1;639;00742;-0.5783457160920604
1;640;00929;-0.5783618981979126
1;641;00959;-0.5784123751525632
1;642;00436;-0.5784255123763012
1;643;01103;-0.5784740883876688
1;644;00021;-0.5789566655358848
1;645;00011;-0.5790160446478101
1;646;00117;-0.5797890415108838
1;647;00459;-0.5802250953642303
1;648;00773;-0.5813117125322775
1;649;00346;-0.5813261054841518
1;650;00979;-0.5814985799355491
1;651;00627;-0.5817178339254492
1;652;00228;-0.5829048042755371
1;653;00404;-0.5829168323595134
1;654;00031;-0.5837424387784595
1;655;00963;-0.5851286752848274
1;656;01001;-0.5853389250564538
1;657;00608;-0.5857468425623222
1;658;01155;-0.5861975202294942
1;659;00576;-0.5862389265598913
1;660;00301;-0.586278048273098
1;661;00956;-0.5870702773564732
1;662;00555;-0.5877371470081993
1;663;01037;-0.5878211718845447
1;664;01239;-0.588857637505262
1;665;00710;-0.5890982779678836
1;666;00323;-0.589259001793817
1;667;00749;-0.589828294403695
1;668;00662;-0.5898286509486788
1;669;00414;-0.5905365012531121
1;670;00112;-0.5906675449001283
1;671;00541;-0.5912140437952894
1;672;00317;-0.5919805818422217
1;673;00945;-0.5930628490279007
1;674;00721;-0.593432836476651
1;675;01021;-0.5937010070217476
1;676;00709;-0.593932786948414
1;677;00501;-0.5940995104940673
1;678;00146;-0.5942239797070124
1;679;00382;-0.5943904394132762
1;680;00154;-0.5947947185352311
1;681;01153;-0.5949449099010107
1;682;00517;-0.5955498858259612
1;683;00052;-0.5968063673991263
1;684;00765;-0.5977664576927019
1;685;00260;-0.5983911332303445
1;686;00545;-0.602607826617144
1;687;01120;-0.6026463364116925
1;688;00557;-0.6026519902689559
1;689;00531;-0.6031004632536656
1;690;00018;-0.6034232687170877
1;691;00921;-0.6035638882152734
1;692;01202;-0.6035759720285511
1;693;00197;-0.6045200051761482
1;694;00626;-0.6053983026936934
1;695;00189;-0.6063183510106434
1;696;00496;-0.6064089578133626
1;697;00009;-0.6073709599437418
1;698;00336;-0.6073991081671876
1;699;00573;-0.6076188938609499
1;700;00276;-0.6081635488429996
1;701;00200;-0.6085513062509564
1;702;00118;-0.611071664413419
1;703;00232;-0.611517125877774
1;704;00944;-0.6116170099037253
1;705;00226;-0.6118700199140537
1;706;00713;-0.6121314294417406
1;707;00203;-0.6124634661068629
1;708;00461;-0.6135763565486193
1;709;00251;-0.6135905973299997
1;710;00327;-0.6138889645425797
1;711;00683;-0.6147976788022121
1;712;01000;-0.6150585485493794
1;713;00248;-0.6151715898683352
1;714;00358;-0.6167971933288118
1;715;00981;-0.6169258723407669
1;716;00083;-0.6174689997690213
1;717;00443;-0.6184911852502986
1;718;00148;-0.6185779252480642
1;719;00279;-0.6190393389092071
1;720;00703;-0.6193711132423703
1;721;00612;-0.6201037408602375
1;722;00343;-0.6208529225777499
1;723;00565;-0.6210055044359839
1;724;00625;-0.6213068205847143
1;725;00481;-0.6217003636935374
1;726;00371;-0.6225261580838649
1;727;01205;-0.6236532182840058
1;728;01169;-0.6237984230892396
1;729;00357;-0.6240276702644991
1;730;00770;-0.6249884302043455
1;731;01041;-0.6252534935296938
1;732;00864;-0.6253378957966865
1;733;00010;-0.6254864307591566
1;734;00109;-0.6257717382889356
1;735;01210;-0.6263130967012873
1;736;00599;-0.6271870210826772
1;737;00147;-0.6275406165602408
1;738;00586;-0.6290354497734002
1;739;00034;-0.62941688800696
1;740;00806;-0.6295097171599082
1;741;00631;-0.6303800994052657
1;742;00807;-0.6307996014974687
1;743;01055;-0.6318180622701173
1;744;00788;-0.632522644751343
1;745;00846;-0.6327036061871633
1;746;01212;-0.6334711615097723
1;747;00885;-0.6334877562139397
1;748;00302;-0.6340946480922305
1;749;00491;-0.6347881424240592
1;750;00722;-0.634990917668791
1;751;00605;-0.6359234175928077
1;752;00478;-0.636262209775368
1;753;00594;-0.6364050739506109
1;754;00417;-0.636723892817082
1;755;00201;-0.6374089318743866
1;756;00361;-0.6379050619659727
1;757;00977;-0.6382110019840778
1;758;00401;-0.638751259745339
1;759;00096;-0.6390051385218029
1;760;01194;-0.6399079886227259
1;761;00163;-0.6414481342003496
1;762;00412;-0.6422860341385
1;763;01220;-0.6423858738202821
1;764;00856;-0.6440515025975148
1;765;00164;-0.6445323713360532
1;766;00698;-0.6446819611036817
1;767;00674;-0.6448341703240612
1;768;00998;-0.6457593882834046
1;769;00237;-0.645823327154148
1;770;00495;-0.6468045462048531
1;771;00583;-0.6481030046259879
1;772;00615;-0.6482010184718691
1;773;01191;-0.648246556969846
1;774;00670;-0.6483596540021498
1;775;01118;-0.6487303607303717
1;776;00796;-0.6490877715067389
1;777;00430;-0.6493297643652967
1;778;01029;-0.6498074025483614
1;779;01053;-0.650505777442355
1;780;00247;-0.6529124679654981
1;781;00632;-0.6535428372498249
1;782;00693;-0.6535779736823961
1;783;00400;-0.653842069524737
1;784;00452;-0.6540162780296708
1;785;00902;-0.6541096682760092
1;786;00015;-0.6543311728612626
1;787;00794;-0.655160822358699
1;788;00292;-0.6551632609676227
1;789;00976;-0.6552887112054522
1;790;00577;-0.6556780776029187
1;791;00283;-0.6557403548393909
1;792;00699;-0.655851006348368
1;793;00887;-0.6560346906615039
1;794;00544;-0.656415924160384
1;795;00969;-0.6565518667558243
1;796;00277;-0.6577094606712325
1;797;01062;-0.6578788947224802
1;798;00395;-0.6579671838291682
1;799;01044;-0.6580210735295582
1;800;01209;-0.6583317569564944
1;801;01048;-0.6584631524098503
1;802;01038;-0.6601360917640056
1;803;00153;-0.6617908002323678
1;804;00795;-0.662296604929591
1;805;00571;-0.6627876118170765
1;806;00121;-0.6627954812955975
1;807;01143;-0.6630186495872701
1;808;00202;-0.6634986426360192
1;809;00138;-0.6637878429352337
1;810;00511;-0.6645458010529062
1;811;01162;-0.664583460677599
1;812;00715;-0.6652431069810727
1;813;01034;-0.6652646111025936
1;814;00568;-0.6655515593675916
1;815;00649;-0.6656353895163443
1;816;00675;-0.6661799069917819
1;817;00079;-0.6662643589455055
1;818;00502;-0.6694263692129688
1;819;00313;-0.6694682142451603
1;820;00315;-0.6695726780159919
1;821;01192;-0.6695897632694626
1;822;00341;-0.669730260408096
1;823;01074;-0.6701215112343527
1;824;00888;-0.6705765978054978
1;825;00494;-0.6715766880024883
